Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
377,18003.81,0,-7897.137,0,19963.81,0
378,18363.81,0,-5594.279,0,19963.81,0
379,17123.81,0,-9988.57,0,19963.81,0
380,16283.81,0,-10750.47,0,19963.81,0
381,17403.81,0,-10110.47,0,19963.81,0
382,16843.81,0,-10114.28,0,19963.81,0
383,17563.81,0,-7479.997,0,19963.81,0
384,17723.81,0,-9428.567,0,19963.81,0
385,16963.81,0,-8123.806,0,19963.81,0
386,16683.81,0,-9036.188,0,19963.81,0
387,18123.81,0,-7384.758,0,19963.81,0
388,6443.814,0,-6679.996,0,19963.81,0
389,16603.81,0,-7350.47,0,19963.81,0
390,18283.81,0,-6548.567,0,19963.81,0
391,18043.81,0,-9516.187,0,19963.81,0
392,17803.81,0,-11626.66,0,19963.81,0
393,18043.81,0,-8247.617,0,19963.81,0
394,17083.81,0,-9493.332,0,19963.81,0
395,16683.81,0,-8060.949,0,19963.81,0
396,17923.81,0,-7291.426,0,19963.81,0
397,16283.81,0,-12761.9,0,19963.81,0
398,11603.81,0,-11217.14,0,19963.81,0
399,12003.81,0,-11622.86,0,19963.81,0
400,17643.81,0,-8918.093,0,19963.81,0
401,17483.81,0,-5954.283,0,19963.81,0
402,16603.81,0,-11923.81,0,19963.81,0
403,17723.81,0,-10150.47,0,19963.81,0
404,18763.81,0,-7931.423,0,19963.81,0
405,16283.81,0,-5817.112,0,19963.81,0
406,18043.81,0,-11257.14,0,19963.81,0
407,17323.81,0,-8032.379,0,19963.81,0
408,10803.81,0,-6087.611,0,19963.81,0
409,17603.81,0,-4879.995,0,19963.81,0
410,12803.81,0,-8110.473,0,19963.81,0
411,15443.81,0,-6784.757,0,19963.81,0
412,17323.81,0,-9281.904,0,19963.81,0
413,18083.81,0,-7119.999,0,19963.81,0
414,14603.81,0,-10474.28,0,19963.81,0
415,17683.81,0,-10508.57,0,19963.81,0
416,17643.81,0,-8443.804,0,19963.81,0
417,18083.81,0,-6887.615,0,19963.81,0
418,14403.81,0,-6399.998,0,19963.81,0
419,17403.81,0,-11340.95,0,19963.81,0
420,15723.81,0,-6156.188,0,19963.81,0
