Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
354,5722,645,0,1849,428,0,5722,668,0
355,5722,645,0,1292,994,0,5722,668,0
356,4941,598,0,1792,552,0,5722,668,0
357,5722,645,0,1787,043,0,5722,668,0
358,5692,455,0,1774,425,0,5722,668,0
359,5722,645,0,1614,261,0,5722,668,0
360,4993,68,0,1746,43,0,5722,668,0
361,5722,645,0,2447,007,0,5722,668,0
362,5722,645,0,2451,34,0,5722,668,0
363,5722,645,0,2604,598,0,5722,668,0
364,5571,473,0,2300,072,0,5722,668,0
365,5722,645,0,1629,451,0,5722,668,0
366,5722,645,0,1838,252,0,5722,668,0
367,5001,431,0,1767,522,0,5722,668,0
368,5541,363,0,1326,429,0,5722,668,0
369,5722,645,0,1394,366,0,5722,668,0
370,5722,645,0,1195,312,0,5722,668,0
371,4723,103,0,1353,493,0,5722,668,0
372,4723,103,0,1139,42,0,5722,668,0
373,5722,645,0,1887,483,0,5722,668,0
374,5722,645,0,1444,519,0,5722,668,0
375,5722,645,0,1128,294,0,5722,668,0
376,4723,103,0,912,7521,0,5722,668,0
377,5722,645,0,1048,854,0,5722,668,0
378,5722,645,0,1233,377,0,5722,668,0
379,5722,645,0,1281,336,0,5722,668,0
380,4723,103,0,1360,893,0,5722,668,0
381,5722,645,0,1739,683,0,5722,668,0
382,5722,645,0,1546,316,0,5722,668,0
383,5722,645,0,1467,749,0,5722,668,0
384,4723,103,0,1721,932,0,5722,668,0
385,5722,645,0,1535,755,0,5722,668,0
386,5722,645,0,1626,135,0,5722,668,0
387,5280,915,0,1967,982,0,5722,668,0
388,5702,436,0,1842,355,0,5722,668,0
389,5722,646,0,1753,98,0,5722,668,0
390,5722,645,0,2104,465,0,5722,668,0
391,5712,559,0,2206,572,0,5722,668,0
392,5411,203,0,1537,152,0,5722,668,0
393,5722,645,0,1144,795,0,5722,668,0
394,5692,452,0,1104,364,0,5722,668,0
395,5722,624,0,1364,684,0,5722,668,0
396,4723,103,0,1310,196,0,5722,668,0
397,5722,645,0,1427,497,0,5722,668,0
398,5722,645,0,1368,063,0,5722,668,0
399,5722,645,0,1500,832,0,5722,668,0
400,5692,461,0,1413,392,0,5722,668,0
401,5722,645,0,1550,25,0,5722,668,0
402,5722,645,0,1859,234,0,5722,668,0
403,5722,645,0,1743,665,0,5722,668,0
404,5570,614,0,1492,272,0,5722,668,0
405,5722,645,0,1507,952,0,5722,668,0
406,5722,645,0,1553,354,0,5722,668,0
407,5439,035,0,1689,417,0,5722,668,0
408,4893,018,0,1871,405,0,5722,668,0
409,5722,645,0,2141,526,0,5722,668,0
410,5722,645,0,1521,916,0,5722,668,0
411,4924,528,0,1681,428,0,5722,668,0
412,5144,127,0,1704,818,0,5722,668,0
413,5722,645,0,1470,621,0,5722,668,0
414,5722,645,0,1377,192,0,5722,668,0
415,5722,645,0,979,6019,0,5722,668,0
416,5291,207,0,1012,894,0,5722,668,0
417,5722,645,0,1014,515,0,5722,668,0
418,5722,645,0,1185,602,0,5722,668,0
419,5722,645,0,1657,914,0,5722,668,0
420,5702,56,0,1932,013,0,5722,668,0
421,5722,645,0,2229,146,0,5722,668,0
422,5732,701,0,2846,008,0,5732,701,0
423,5753,097,0,2215,305,0,5753,097,0
424,5753,11,0,1614,554,0,5753,11,0
425,5763,195,0,1571,966,0,5763,195,0
426,5763,195,0,1500,137,0,5763,195,0
427,5753,106,0,1982,312,0,5763,195,0
428,5753,106,0,1576,269,0,5763,195,0
429,5763,195,0,1812,449,0,5763,195,0
430,5763,195,0,1247,49,0,5763,195,0
431,5763,195,0,1828,584,0,5763,195,0
432,5753,112,0,1921,143,0,5763,195,0
433,5763,195,0,1992,962,0,5763,195,0
434,5763,195,0,1459,593,0,5763,195,0
435,5763,195,0,1609,902,0,5763,195,0
436,5753,106,0,1515,782,0,5763,195,0
437,5763,195,0,1540,259,0,5763,195,0
438,5763,195,0,1702,977,0,5763,195,0
439,5763,195,0,1982,892,0,5763,195,0
440,4773,767,0,1660,529,0,5763,195,0
441,5763,195,0,1781,828,0,5763,195,0
442,5763,195,0,2092,199,0,5763,195,0
443,5763,195,0,1779,95,0,5763,195,0
444,5753,106,0,1776,69,0,5763,195,0
445,5763,195,0,2036,426,0,5763,195,0
