Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
480;3951,214;0;-413,2353;0;3951,214;0
481;-1815,017;0;-19307,86;0;-1815,017;0
482;-1617,01;0;-16293,63;0;-1617,01;0
483;-1108,529;0;-7243,355;0;-1108,529;0
484;648,8237;0;-13493,9;0;648,8237;0
485;-1093,866;0;-4907,574;0;-1093,866;0
486;-3694,847;0;-15765,14;0;-3694,847;0
487;-1129,657;0;-5966,368;0;-1129,657;0
488;3935,617;0;-429,7718;0;3935,617;0
489;1269,216;0;-1515,977;0;1269,216;0
490;-4217,052;0;-12842,49;0;-4217,052;0
491;-3665,06;0;-12416,04;0;-3665,06;0
492;-1182,333;0;-14949,77;0;-1182,333;0
493;-1101,643;0;-11571,22;0;-1101,643;0
494;-1085,215;0;-5369,774;0;-1085,215;0
495;1279,554;0;-291,754;0;1279,554;0
496;-1151,299;0;-13382,26;0;-1151,299;0
497;-1596,773;0;-16134,4;0;-1596,773;0
498;1239,353;0;-7361,239;0;1239,353;0
499;887,4902;0;-8887,318;0;887,4902;0
500;887,4902;0;-8887,318;0;887,4902;0

