Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
281;5359,149;0;2414,629;0;5359,149;0
282;5211,722;0;2263,832;0;5211,722;0
283;4061,831;0;2303,937;0;4061,831;0
284;2710,087;0;2135,309;0;2710,087;0
285;2749,329;0;2279,407;0;2749,329;0
286;4206,264;0;2132,51;0;4206,264;0
287;2658,303;0;2055,307;0;2658,303;0
288;4170,15;0;2185,133;0;4170,15;0
289;5361,939;0;2726,58;0;5361,939;0
290;5244,787;0;2407,708;0;5244,787;0
291;2653,509;0;2354,854;0;2653,509;0
292;2614,035;0;1957,232;0;2614,035;0
293;2733,893;0;2138,904;0;2733,893;0
294;2719,619;0;2042,959;0;2719,619;0
295;4190,551;0;2422,084;0;4190,551;0
296;2766,959;0;2045,535;0;2766,959;0
297;2693,927;0;2344,978;0;2693,927;0
298;5214,703;0;2284,63;0;5214,703;0
299;2756,719;0;2140,305;0;2756,719;0
300;4189,964;0;2539,906;0;4189,964;0
301;6689,374;0;2554,857;0;6689,374;0
302;4099,368;0;2144,326;0;4099,368;0
303;2626,005;0;1917,776;0;2626,005;0
304;2653,914;0;2075,625;0;2653,914;0
305;5241,699;0;2504,687;0;5241,699;0
306;4172,516;0;1737,581;0;4172,516;0
307;2705,606;0;2248,129;0;2705,606;0
308;5260,14;0;2379,963;0;5260,14;0
309;2661,458;0;1979,989;0;2661,458;0
310;4123,395;0;2386,066;0;4123,395;0
311;5207,713;0;1477,427;0;5207,713;0
312;2663,969;0;2161,203;0;2663,969;0
313;4214,781;0;1990,732;0;4214,781;0
314;4017,689;0;2380,541;0;4017,689;0
315;5374,468;0;2423,243;0;5374,468;0
316;2631,748;0;2230,381;0;2631,748;0
317;4197,744;0;670,511;0;4197,744;0
318;4098,383;0;2019,21;0;4098,383;0
319;2741,023;0;1998,85;0;2741,023;0
320;2671,497;0;2090,843;0;2671,497;0
321;4057,598;0;1968,103;0;4057,598;0
322;5327,142;0;3020,919;0;5327,142;0
323;5287,684;0;2238,139;0;5287,684;0
324;2740,1;0;2330,259;0;2740,1;0
325;5241,551;0;1832,608;0;5241,551;0
326;6717,383;0;4037,345;0;6717,383;0
327;2627,559;0;2246,391;0;2627,559;0
328;2665,075;0;1882,546;0;2665,075;0
329;5199,988;0;1952,191;0;5199,988;0
330;5324,822;0;2419,561;0;5324,822;0
331;6721,514;0;4702,395;0;6721,514;0
332;4152,15;0;2278,437;0;4152,15;0
333;6671,94;0;2593,158;0;6671,94;0
334;5336,186;0;1504,236;0;5336,186;0
335;7747,979;0;4287,649;0;7747,979;0
336;4131,425;0;2081,15;0;4131,425;0
337;4171,272;0;1844,311;0;4171,272;0
338;4086,828;0;1862,824;0;4086,828;0
339;5195,246;0;2031,818;0;5195,246;0
340;4075,585;0;1796,433;0;4075,585;0
341;4130,799;0;2164,016;0;4130,799;0
342;5250,934;0;2241,13;0;5250,934;0
343;4173,577;0;2305,298;0;4173,577;0
344;4137,463;0;1135,291;0;4137,463;0
345;4090,052;0;1740,136;0;4090,052;0
346;4228,196;0;1951,077;0;4228,196;0
347;4088,1;0;1751,878;0;4088,1;0
348;4054,021;0;1999,703;0;4054,021;0
349;4156,86;0;1974,082;0;4156,86;0
350;4043,697;0;2078,11;0;4043,697;0
351;2769,692;0;1570,465;0;2769,692;0
352;5262,477;0;2232,15;0;5262,477;0
353;2675,327;0;2061,055;0;2675,327;0
354;4034,88;0;2085,719;0;4034,88;0
355;5263,631;0;2249,414;0;5263,631;0
356;5334,844;0;2703,007;0;5334,844;0
357;4160,927;0;2020,442;0;4160,927;0
358;4147,797;0;1998,457;0;4147,797;0
359;7848,181;0;4090,447;0;7848,181;0
360;5219,66;0;2184,552;0;5219,66;0
361;4086,75;0;1485,712;0;4086,75;0
362;2669,755;0;2233,807;0;2669,755;0
363;6697,809;0;4405,039;0;6697,809;0
364;2702,981;0;2019,361;0;2702,981;0
365;2684,582;0;2249,932;0;2684,582;0
366;4100,048;0;1467,682;0;4100,048;0
367;2678,97;0;2124,369;0;2678,97;0
368;5227,891;0;2292,577;0;5227,891;0
369;4049,475;0;2261,347;0;4049,475;0
370;5244,427;0;2418,187;0;5244,427;0
371;2716,623;0;1775,622;0;2716,623;0
372;5362,425;0;2143,794;0;5362,425;0
373;2696,808;0;2036,423;0;2696,808;0
374;5310,027;0;2210,831;0;5310,027;0
375;5236,095;0;2046,596;0;5236,095;0
376;5246,56;0;2282,36;0;5246,56;0
377;5242,785;0;2095,326;0;5242,785;0
378;4107,198;0;2032,538;0;4107,198;0
379;4164,558;0;2226,623;0;4164,558;0
380;5291,243;0;1803,933;0;5291,243;0
381;5253,597;0;2255,845;0;5253,597;0
382;6720,041;0;4542,914;0;6720,041;0
383;5292,716;0;2271,989;0;5292,716;0
384;5234,714;0;2052,472;0;5234,714;0
385;2734,216;0;2084,248;0;2734,216;0
386;2675,589;0;2145,919;0;2675,589;0
387;4085,673;0;1855,437;0;4085,673;0
388;4069,602;0;1765,938;0;4069,602;0
389;7837,824;0;2292,056;0;7837,824;0
390;5301,786;0;2143,091;0;5301,786;0
391;4094,531;0;2350,039;0;4094,531;0
392;4115,378;0;2212,04;0;4115,378;0
393;7870,261;0;4157,784;0;7870,261;0
394;5230,642;0;1917,83;0;5230,642;0
395;4129,741;0;1625,658;0;4129,741;0
396;5239,133;0;1926,844;0;5239,133;0
397;2612,497;0;2004,857;0;2612,497;0
398;4108,508;0;1915,229;0;4108,508;0
399;5305,878;0;1932,886;0;5305,878;0
400;5280,982;0;2408,98;0;5280,982;0
401;2714,273;0;2176,313;0;2714,273;0
402;5249,74;0;2212,468;0;5249,74;0
403;6716,29;0;4209,47;0;6716,29;0
404;6694,333;0;4455,729;0;6694,333;0
405;5283;0;2387,396;0;5283;0
406;4166,517;0;1365,224;0;4166,517;0
407;5191,72;0;2197,31;0;5191,72;0
408;2682,928;0;2214,533;0;2682,928;0
